id_arbre,arrondissement,rue,emplacement,espece_latin,dhp_cm,x,y,date_releve,genre,annee_releve,classe_dhp,anomalie
OUT_0005254,Outremont,SPRINGGROVE,parterre,ACER PLATANOIDES,33,296742.2,5041512.63,2025-11-21,ACER,2025,30 à moins de 60 cm,FALSE
OUT_0005255,Outremont,SPRINGGROVE,parterre,ACER PLATANOIDES COLUMNARE,35,296757.55,5041504.75,2025-11-21,ACER,2025,30 à moins de 60 cm,FALSE
OUT_0005256,Outremont,SPRINGGROVE,parterre,ACER PLATANOIDES COLUMNARE,30,296774.28,5041494.29,2025-11-21,ACER,2025,30 à moins de 60 cm,FALSE
OUT_0005257,Outremont,SPRINGGROVE,parterre,GLEDITSIA,37,296779.48,5041488.84,2025-11-21,GLEDITSIA,2025,30 à moins de 60 cm,FALSE
OUT_0005258,Outremont,SPRINGGROVE,parterre,GLEDITSIA T. I. SHADEMASTER,18,296789.58,5041484.7,2025-11-21,GLEDITSIA,2025,10 à moins de 30 cm,FALSE
OUT_0005259,Outremont,SPRINGGROVE,parterre,TILIA AMERICANA REDMOND,6,296802.85,5041476.09,2025-11-21,TILIA,2025,Moins de 10 cm,FALSE
OUT_0005260,Outremont,SPRINGGROVE,parterre,ACER PLATANOIDES COLUMNARE,27,296821.5,5041462.85,2025-11-21,ACER,2025,10 à moins de 30 cm,FALSE
OUT_0005261,Outremont,SPRINGGROVE,parterre,ACER SACCHARINUM,84,296827.61,5041459.04,2025-11-21,ACER,2025,60 cm et plus,FALSE
OUT_0005262,Outremont,SPRINGGROVE,parterre,GLEDITSIA,43,296836.4,5041453.54,2025-11-21,GLEDITSIA,2025,30 à moins de 60 cm,FALSE
OUT_0005263,Outremont,SPRINGGROVE,parterre,ACER PLATANOIDES,26,296844.8,5041447.54,2025-11-21,ACER,2025,10 à moins de 30 cm,FALSE
OUT_0005264,Outremont,SPRINGGROVE,parterre,ACER PLATANOIDES,54,296864.9,5041434.94,2025-11-21,ACER,2025,30 à moins de 60 cm,FALSE
OUT_0005265,Outremont,SPRINGGROVE,parterre,ACER SACCHARINUM,70,296876.93,5041429.48,2025-11-21,ACER,2025,60 cm et plus,FALSE
OUT_0005266,Outremont,SPRINGGROVE,parterre,ACER SACCHARINUM,67,296888.55,5041422.33,2025-11-21,ACER,2025,60 cm et plus,FALSE
OUT_0005267,Outremont,SPRINGGROVE,parterre,ACER PLATANOIDES,80,296881.78,5041443.08,2025-11-06,ACER,2025,60 cm et plus,FALSE
OUT_0005268,Outremont,SPRINGGROVE,parterre,ACER PLATANOIDES,43,296870.61,5041450.06,2025-11-06,ACER,2025,30 à moins de 60 cm,FALSE
OUT_0005269,Outremont,SPRINGGROVE,parterre,ACER SACCHARINUM,109,296854.01,5041460.82,2025-11-04,ACER,2025,60 cm et plus,FALSE
OUT_0005270,Outremont,SPRINGGROVE,parterre,ACER PLATANOIDES,38,296846.33,5041466,2025-11-06,ACER,2025,30 à moins de 60 cm,FALSE
OUT_0005271,Outremont,SPRINGGROVE,parterre,BETULA PAPYRIFERA,41,296835.56,5041473.16,2025-11-06,BETULA,2025,30 à moins de 60 cm,FALSE
OUT_0005272,Outremont,SPRINGGROVE,parterre,ACER SACCHARINUM,64,296823.92,5041481.01,2025-11-06,ACER,2025,60 cm et plus,FALSE
OUT_0005273,Outremont,SPRINGGROVE,parterre,GINKGO BILOBA 'PRINC. SENTRY',5,296814.92,5041486.63,2025-11-06,GINKGO,2025,Moins de 10 cm,FALSE
OUT_0005274,Outremont,SPRINGGROVE,parterre,QUERCUS RUBRA,5,296783.04,5041547.32,2025-11-06,QUERCUS,2025,Moins de 10 cm,FALSE
OUT_0005275,Outremont,SPRINGGROVE,parterre,ACER SACCHARINUM,38,296779.35,5041555.27,2025-11-06,ACER,2025,30 à moins de 60 cm,FALSE
OUT_0005276,Outremont,SPRINGGROVE,parterre,GYMNOCLADUS DIOICUS,10,296778.21,5041562.15,2025-11-06,GYMNOCLADUS,2025,10 à moins de 30 cm,FALSE
OUT_0005277,Outremont,SPRINGGROVE,parterre,ACER PLATANOIDES EMLD QUN,27,296777.45,5041571.24,2025-11-06,ACER,2025,10 à moins de 30 cm,FALSE
OUT_0005278,Outremont,SPRINGGROVE,parterre,FRAXINUS PENNSYLVANICA,63,296777.02,5041580.91,2025-11-06,FRAXINUS,2025,60 cm et plus,FALSE
OUT_0005279,Outremont,SPRINGGROVE,parterre,ACER PLATANOIDES EMLD QUN,24,296775.99,5041599.75,2025-11-06,ACER,2025,10 à moins de 30 cm,FALSE
OUT_0005280,Outremont,SPRINGGROVE,parterre,GYMNOCLADUS DIOICUS,20,296775.52,5041607.47,2025-11-06,GYMNOCLADUS,2025,10 à moins de 30 cm,FALSE
OUT_0005281,Outremont,SPRINGGROVE,parterre,QUERCUS BICOLOR,5,296775.64,5041622.69,2025-11-06,QUERCUS,2025,Moins de 10 cm,FALSE
OUT_0005282,Outremont,SPRINGGROVE,parterre,ACER PLATANOIDES,36,296789.52,5041640.12,2025-11-06,ACER,2025,30 à moins de 60 cm,FALSE
OUT_0005284,Outremont,SPRINGGROVE,parterre,TILIA CORDATA,65,296794.74,5041654.26,2025-11-06,TILIA,2025,60 cm et plus,FALSE
OUT_0005285,Outremont,SPRINGGROVE,parterre,AESCULUS HIPPOCASTANUM,36,296785.34,5041652.76,2025-11-06,AESCULUS,2025,30 à moins de 60 cm,FALSE
OUT_0005287,Outremont,SPRINGGROVE,parterre,ACER PLATANOIDES,61,296765.78,5041651.32,2025-11-06,ACER,2025,60 cm et plus,FALSE
OUT_0005288,Outremont,SPRINGGROVE,parterre,GINKGO BILOBA,14,296756.01,5041650.92,2025-11-06,GINKGO,2025,10 à moins de 30 cm,FALSE
OUT_0005289,Outremont,SPRINGGROVE,parterre,ACER SACCHARINUM,73,296741.4,5041649.04,2025-11-06,ACER,2025,60 cm et plus,FALSE
OUT_0005290,Outremont,SPRINGGROVE,parterre,JUGLANS NIGRA,5,296731.49,5041647.82,2025-11-06,JUGLANS,2025,Moins de 10 cm,FALSE
OUT_0005291,Outremont,SPRINGGROVE,parterre,ACER PLATANOIDES,80,296721,5041647.49,2025-11-06,ACER,2025,60 cm et plus,FALSE
OUT_0005292,Outremont,SPRINGGROVE,parterre,ACER PLATANOIDES,64,296710.53,5041645.92,2025-11-06,ACER,2025,60 cm et plus,FALSE
